Date,CREDIT SCORE RANGE NUM,FL_mnth_escrow_pmt_amt_avg,FL_orig_dti,FL_Bal,FL_cur_ltv,FL_curr2orgltv_diff,FL_60
2022-11-01,3.0,0.6230976211193776,34.89430045,-0.4385743834605431,0.2883966013205257,-1.2638260180117549,1.8563903
2022-12-01,3.5,2.0712087451053653,34.92696797,1.0850697813503989,1.1532059733973148,-1.9308590189316803,1.9804474
2023-01-01,3.0,5.977586166945152,34.94683389,0.2131386301090168,0.3091198596558062,-0.5822080479874014,1.9171149
2023-02-01,3.5,3.5774382012013253,34.97658122,0.7026783340619849,-0.169822088351522,0.2836093381616923,1.8111141
2023-03-01,3.5,0.5943271742631605,35.01378449,0.3260739392682091,-0.3484444547753384,0.7873594904990707,1.6155485
2023-04-01,3.5,0.4169733878582974,35.03746349,0.5120004092177363,-0.3254790121013099,0.7190154100891216,1.5624246
2023-05-01,3.0,0.3884271256238242,35.07987924,0.2857042303492086,-0.1817859995766814,0.4664352928579404,1.493833
2023-06-01,3.5,1.031775631847138,35.09203158,1.8977552055315836,0.4872608452851613,-0.7687727403346917,1.4376729
2023-07-01,3.5,0.5990420748552286,35.11469271,0.3632706958039917,-0.0333900841054479,0.1807900939015737,1.4342174
2023-08-01,3.5,-0.2716629917755058,35.12230579,0.2880218348081707,0.1918720572444972,-0.3174210672090563,1.3740771
2023-09-01,3.5,0.6359856781096176,35.15426555,1.0577811327031186,0.1140639291552357,0.115111703536344,1.424538
2023-10-01,3.5,0.146663486750174,35.2780231,0.1726197280585236,0.0987319507401994,-0.001876505441526,1.4813908
2023-11-01,3.5,0.1711946203897762,35.34037167,-0.1370091164287266,0.2457966744629863,-0.4240847097884266,1.5668683
2023-12-01,4.5,1.6476943337950172,35.40166282,0.2125139814148886,0.4265275981455139,-0.6960099361887213,1.5935277
